,Date (MST),Date (MPT),Asset Short Name,Asset Name,Asset Grouping,Volume,Maximum Capability,System Capability,Fuel Type,Sub Fuel Type,Planning Area,Region,timestamp
187776,2020-08-02 23:00:00,2020-08-03 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187777,2020-08-03 00:00:00,2020-08-03 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187778,2020-08-03 01:00:00,2020-08-03 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187779,2020-08-03 02:00:00,2020-08-03 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187780,2020-08-03 03:00:00,2020-08-03 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187781,2020-08-03 04:00:00,2020-08-03 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187782,2020-08-03 05:00:00,2020-08-03 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.9739444250696236,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187783,2020-08-03 06:00:00,2020-08-03 07:00:00,VXH1,VXH1 Vauxhall,VXH1,5.318666582239999,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187784,2020-08-03 07:00:00,2020-08-03 08:00:00,VXH1,VXH1 Vauxhall,VXH1,14.33772217962477,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187785,2020-08-03 08:00:00,2020-08-03 09:00:00,VXH1,VXH1 Vauxhall,VXH1,14.659777385923595,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187786,2020-08-03 09:00:00,2020-08-03 10:00:00,VXH1,VXH1 Vauxhall,VXH1,14.025555338859558,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187787,2020-08-03 10:00:00,2020-08-03 11:00:00,VXH1,VXH1 Vauxhall,VXH1,13.779166481229996,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187788,2020-08-03 11:00:00,2020-08-03 12:00:00,VXH1,VXH1 Vauxhall,VXH1,5.608611030313703,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187789,2020-08-03 12:00:00,2020-08-03 13:00:00,VXH1,VXH1 Vauxhall,VXH1,8.417222092151642,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187790,2020-08-03 13:00:00,2020-08-03 14:00:00,VXH1,VXH1 Vauxhall,VXH1,3.6047777213652927,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187791,2020-08-03 14:00:00,2020-08-03 15:00:00,VXH1,VXH1 Vauxhall,VXH1,12.831722045474582,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187792,2020-08-03 15:00:00,2020-08-03 16:00:00,VXH1,VXH1 Vauxhall,VXH1,14.887944184409248,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187793,2020-08-03 16:00:00,2020-08-03 17:00:00,VXH1,VXH1 Vauxhall,VXH1,15.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187794,2020-08-03 17:00:00,2020-08-03 18:00:00,VXH1,VXH1 Vauxhall,VXH1,14.884444403118556,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187795,2020-08-03 18:00:00,2020-08-03 19:00:00,VXH1,VXH1 Vauxhall,VXH1,7.233499895996518,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187796,2020-08-03 19:00:00,2020-08-03 20:00:00,VXH1,VXH1 Vauxhall,VXH1,0.2677777735723389,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187797,2020-08-03 20:00:00,2020-08-03 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187798,2020-08-03 21:00:00,2020-08-03 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187799,2020-08-03 22:00:00,2020-08-03 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-03
187800,2020-08-03 23:00:00,2020-08-04 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187801,2020-08-04 00:00:00,2020-08-04 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187802,2020-08-04 01:00:00,2020-08-04 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187803,2020-08-04 02:00:00,2020-08-04 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187804,2020-08-04 03:00:00,2020-08-04 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187805,2020-08-04 04:00:00,2020-08-04 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187806,2020-08-04 05:00:00,2020-08-04 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.7427777619991037,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187807,2020-08-04 06:00:00,2020-08-04 07:00:00,VXH1,VXH1 Vauxhall,VXH1,8.370277634594176,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187808,2020-08-04 07:00:00,2020-08-04 08:00:00,VXH1,VXH1 Vauxhall,VXH1,14.578999697897167,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187809,2020-08-04 08:00:00,2020-08-04 09:00:00,VXH1,VXH1 Vauxhall,VXH1,14.897722050348918,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187810,2020-08-04 09:00:00,2020-08-04 10:00:00,VXH1,VXH1 Vauxhall,VXH1,12.99861110581292,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187811,2020-08-04 10:00:00,2020-08-04 11:00:00,VXH1,VXH1 Vauxhall,VXH1,13.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187812,2020-08-04 11:00:00,2020-08-04 12:00:00,VXH1,VXH1 Vauxhall,VXH1,14.542221805784438,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187813,2020-08-04 12:00:00,2020-08-04 13:00:00,VXH1,VXH1 Vauxhall,VXH1,15.09999942779541,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187814,2020-08-04 13:00:00,2020-08-04 14:00:00,VXH1,VXH1 Vauxhall,VXH1,15.09999942779541,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187815,2020-08-04 14:00:00,2020-08-04 15:00:00,VXH1,VXH1 Vauxhall,VXH1,15.09999942779541,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187816,2020-08-04 15:00:00,2020-08-04 16:00:00,VXH1,VXH1 Vauxhall,VXH1,15.09999942779541,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187817,2020-08-04 16:00:00,2020-08-04 17:00:00,VXH1,VXH1 Vauxhall,VXH1,15.09999942779541,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187818,2020-08-04 17:00:00,2020-08-04 18:00:00,VXH1,VXH1 Vauxhall,VXH1,14.616666481229997,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187819,2020-08-04 18:00:00,2020-08-04 19:00:00,VXH1,VXH1 Vauxhall,VXH1,9.350555458068849,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187820,2020-08-04 19:00:00,2020-08-04 20:00:00,VXH1,VXH1 Vauxhall,VXH1,1.6279999522202544,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187821,2020-08-04 20:00:00,2020-08-04 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187822,2020-08-04 21:00:00,2020-08-04 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187823,2020-08-04 22:00:00,2020-08-04 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-04
187824,2020-08-04 23:00:00,2020-08-05 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187825,2020-08-05 00:00:00,2020-08-05 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187826,2020-08-05 01:00:00,2020-08-05 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187827,2020-08-05 02:00:00,2020-08-05 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187828,2020-08-05 03:00:00,2020-08-05 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187829,2020-08-05 04:00:00,2020-08-05 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187830,2020-08-05 05:00:00,2020-08-05 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.7090555299487379,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187831,2020-08-05 06:00:00,2020-08-05 07:00:00,VXH1,VXH1 Vauxhall,VXH1,7.864999833371904,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187832,2020-08-05 07:00:00,2020-08-05 08:00:00,VXH1,VXH1 Vauxhall,VXH1,14.231833099789087,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187833,2020-08-05 08:00:00,2020-08-05 09:00:00,VXH1,VXH1 Vauxhall,VXH1,15.12358296500312,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187834,2020-08-05 09:00:00,2020-08-05 10:00:00,VXH1,VXH1 Vauxhall,VXH1,16.261666186650594,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187835,2020-08-05 10:00:00,2020-08-05 11:00:00,VXH1,VXH1 Vauxhall,VXH1,17.299999237060547,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187836,2020-08-05 11:00:00,2020-08-05 12:00:00,VXH1,VXH1 Vauxhall,VXH1,17.299999237060547,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187837,2020-08-05 12:00:00,2020-08-05 13:00:00,VXH1,VXH1 Vauxhall,VXH1,17.299999237060547,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187838,2020-08-05 13:00:00,2020-08-05 14:00:00,VXH1,VXH1 Vauxhall,VXH1,17.299999237060547,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187839,2020-08-05 14:00:00,2020-08-05 15:00:00,VXH1,VXH1 Vauxhall,VXH1,17.299999237060547,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187840,2020-08-05 15:00:00,2020-08-05 16:00:00,VXH1,VXH1 Vauxhall,VXH1,18.10177713923984,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187841,2020-08-05 16:00:00,2020-08-05 17:00:00,VXH1,VXH1 Vauxhall,VXH1,19.54499955124325,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187842,2020-08-05 17:00:00,2020-08-05 18:00:00,VXH1,VXH1 Vauxhall,VXH1,14.380222006109026,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187843,2020-08-05 18:00:00,2020-08-05 19:00:00,VXH1,VXH1 Vauxhall,VXH1,5.882777682807711,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187844,2020-08-05 19:00:00,2020-08-05 20:00:00,VXH1,VXH1 Vauxhall,VXH1,1.7846110801895458,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187845,2020-08-05 20:00:00,2020-08-05 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187846,2020-08-05 21:00:00,2020-08-05 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187847,2020-08-05 22:00:00,2020-08-05 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-05
187848,2020-08-05 23:00:00,2020-08-06 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187849,2020-08-06 00:00:00,2020-08-06 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187850,2020-08-06 01:00:00,2020-08-06 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187851,2020-08-06 02:00:00,2020-08-06 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187852,2020-08-06 03:00:00,2020-08-06 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187853,2020-08-06 04:00:00,2020-08-06 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187854,2020-08-06 05:00:00,2020-08-06 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.7054999854995144,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187855,2020-08-06 06:00:00,2020-08-06 07:00:00,VXH1,VXH1 Vauxhall,VXH1,9.51016658756468,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187856,2020-08-06 07:00:00,2020-08-06 08:00:00,VXH1,VXH1 Vauxhall,VXH1,17.401332994037205,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187857,2020-08-06 08:00:00,2020-08-06 09:00:00,VXH1,VXH1 Vauxhall,VXH1,16.21116619984309,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187858,2020-08-06 09:00:00,2020-08-06 10:00:00,VXH1,VXH1 Vauxhall,VXH1,15.782110857698653,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187859,2020-08-06 10:00:00,2020-08-06 11:00:00,VXH1,VXH1 Vauxhall,VXH1,19.409888762368094,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187860,2020-08-06 11:00:00,2020-08-06 12:00:00,VXH1,VXH1 Vauxhall,VXH1,14.689444047080146,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187861,2020-08-06 12:00:00,2020-08-06 13:00:00,VXH1,VXH1 Vauxhall,VXH1,14.382222022480434,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187862,2020-08-06 13:00:00,2020-08-06 14:00:00,VXH1,VXH1 Vauxhall,VXH1,9.349166564676496,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187863,2020-08-06 14:00:00,2020-08-06 15:00:00,VXH1,VXH1 Vauxhall,VXH1,11.847333035733964,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187864,2020-08-06 15:00:00,2020-08-06 16:00:00,VXH1,VXH1 Vauxhall,VXH1,18.459055078294544,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187865,2020-08-06 16:00:00,2020-08-06 17:00:00,VXH1,VXH1 Vauxhall,VXH1,13.811888536347285,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187866,2020-08-06 17:00:00,2020-08-06 18:00:00,VXH1,VXH1 Vauxhall,VXH1,14.195055344899496,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187867,2020-08-06 18:00:00,2020-08-06 19:00:00,VXH1,VXH1 Vauxhall,VXH1,10.723833180268606,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187868,2020-08-06 19:00:00,2020-08-06 20:00:00,VXH1,VXH1 Vauxhall,VXH1,1.2346666452123058,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187869,2020-08-06 20:00:00,2020-08-06 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187870,2020-08-06 21:00:00,2020-08-06 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187871,2020-08-06 22:00:00,2020-08-06 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-06
187872,2020-08-06 23:00:00,2020-08-07 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187873,2020-08-07 00:00:00,2020-08-07 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187874,2020-08-07 01:00:00,2020-08-07 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187875,2020-08-07 02:00:00,2020-08-07 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187876,2020-08-07 03:00:00,2020-08-07 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187877,2020-08-07 04:00:00,2020-08-07 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187878,2020-08-07 05:00:00,2020-08-07 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.5764444383647707,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187879,2020-08-07 06:00:00,2020-08-07 07:00:00,VXH1,VXH1 Vauxhall,VXH1,0.6576666438248422,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187880,2020-08-07 07:00:00,2020-08-07 08:00:00,VXH1,VXH1 Vauxhall,VXH1,1.7274999456935458,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187881,2020-08-07 08:00:00,2020-08-07 09:00:00,VXH1,VXH1 Vauxhall,VXH1,1.8110554989178973,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187882,2020-08-07 09:00:00,2020-08-07 10:00:00,VXH1,VXH1 Vauxhall,VXH1,5.392833223607805,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187883,2020-08-07 10:00:00,2020-08-07 11:00:00,VXH1,VXH1 Vauxhall,VXH1,6.902888735135396,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187884,2020-08-07 11:00:00,2020-08-07 12:00:00,VXH1,VXH1 Vauxhall,VXH1,11.979555348025428,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187885,2020-08-07 12:00:00,2020-08-07 13:00:00,VXH1,VXH1 Vauxhall,VXH1,15.43055529170566,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187886,2020-08-07 13:00:00,2020-08-07 14:00:00,VXH1,VXH1 Vauxhall,VXH1,11.75694425503413,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187887,2020-08-07 14:00:00,2020-08-07 15:00:00,VXH1,VXH1 Vauxhall,VXH1,19.93138864305284,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187888,2020-08-07 15:00:00,2020-08-07 16:00:00,VXH1,VXH1 Vauxhall,VXH1,21.57222140789032,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187889,2020-08-07 16:00:00,2020-08-07 17:00:00,VXH1,VXH1 Vauxhall,VXH1,20.85099963400099,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187890,2020-08-07 17:00:00,2020-08-07 18:00:00,VXH1,VXH1 Vauxhall,VXH1,18.557888408237037,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187891,2020-08-07 18:00:00,2020-08-07 19:00:00,VXH1,VXH1 Vauxhall,VXH1,11.39405533976025,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187892,2020-08-07 19:00:00,2020-08-07 20:00:00,VXH1,VXH1 Vauxhall,VXH1,1.4551110775934326,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187893,2020-08-07 20:00:00,2020-08-07 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187894,2020-08-07 21:00:00,2020-08-07 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187895,2020-08-07 22:00:00,2020-08-07 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-07
187896,2020-08-07 23:00:00,2020-08-08 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187897,2020-08-08 00:00:00,2020-08-08 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187898,2020-08-08 01:00:00,2020-08-08 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187899,2020-08-08 02:00:00,2020-08-08 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187900,2020-08-08 03:00:00,2020-08-08 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187901,2020-08-08 04:00:00,2020-08-08 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187902,2020-08-08 05:00:00,2020-08-08 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0827777751121256,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187903,2020-08-08 06:00:00,2020-08-08 07:00:00,VXH1,VXH1 Vauxhall,VXH1,0.8565555508931478,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187904,2020-08-08 07:00:00,2020-08-08 08:00:00,VXH1,VXH1 Vauxhall,VXH1,4.443666570186615,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187905,2020-08-08 08:00:00,2020-08-08 09:00:00,VXH1,VXH1 Vauxhall,VXH1,13.392055347495608,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187906,2020-08-08 09:00:00,2020-08-08 10:00:00,VXH1,VXH1 Vauxhall,VXH1,18.65088864273495,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187907,2020-08-08 10:00:00,2020-08-08 11:00:00,VXH1,VXH1 Vauxhall,VXH1,20.200777323510916,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187908,2020-08-08 11:00:00,2020-08-08 12:00:00,VXH1,VXH1 Vauxhall,VXH1,18.08605525334676,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187909,2020-08-08 12:00:00,2020-08-08 13:00:00,VXH1,VXH1 Vauxhall,VXH1,17.794333009454938,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187910,2020-08-08 13:00:00,2020-08-08 14:00:00,VXH1,VXH1 Vauxhall,VXH1,14.342777573532528,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187911,2020-08-08 14:00:00,2020-08-08 15:00:00,VXH1,VXH1 Vauxhall,VXH1,17.170332976049846,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187912,2020-08-08 15:00:00,2020-08-08 16:00:00,VXH1,VXH1 Vauxhall,VXH1,11.330333115789625,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187913,2020-08-08 16:00:00,2020-08-08 17:00:00,VXH1,VXH1 Vauxhall,VXH1,5.626777638461855,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187914,2020-08-08 17:00:00,2020-08-08 18:00:00,VXH1,VXH1 Vauxhall,VXH1,4.203333266178767,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187915,2020-08-08 18:00:00,2020-08-08 19:00:00,VXH1,VXH1 Vauxhall,VXH1,3.319611067838139,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187916,2020-08-08 19:00:00,2020-08-08 20:00:00,VXH1,VXH1 Vauxhall,VXH1,0.9319444282849628,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187917,2020-08-08 20:00:00,2020-08-08 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187918,2020-08-08 21:00:00,2020-08-08 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187919,2020-08-08 22:00:00,2020-08-08 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-08
187920,2020-08-08 23:00:00,2020-08-09 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-09
187921,2020-08-09 00:00:00,2020-08-09 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-09
187922,2020-08-09 01:00:00,2020-08-09 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-09
187923,2020-08-09 02:00:00,2020-08-09 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-09
187924,2020-08-09 03:00:00,2020-08-09 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-09
187925,2020-08-09 04:00:00,2020-08-09 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-09
187926,2020-08-09 05:00:00,2020-08-09 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.4936666471759478,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-09
187927,2020-08-09 06:00:00,2020-08-09 07:00:00,VXH1,VXH1 Vauxhall,VXH1,1.693722153173553,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-09
187928,2020-08-09 07:00:00,2020-08-09 08:00:00,VXH1,VXH1 Vauxhall,VXH1,6.954999869002236,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-09
187929,2020-08-09 08:00:00,2020-08-09 09:00:00,VXH1,VXH1 Vauxhall,VXH1,11.126499643855624,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-09
187930,2020-08-09 09:00:00,2020-08-09 10:00:00,VXH1,VXH1 Vauxhall,VXH1,18.20483295917511,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-09
187931,2020-08-09 10:00:00,2020-08-09 11:00:00,VXH1,VXH1 Vauxhall,VXH1,16.459388628005982,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-09
187932,2020-08-09 11:00:00,2020-08-09 12:00:00,VXH1,VXH1 Vauxhall,VXH1,17.972443960242803,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-09
